@relation number_list

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute class {(,),+,-,0,1,2,3,4,5,6,7,8,9,=,a,div}

@data
0,25,96,180,384,625,900,1225,1600,2025,2500,2420,3600,4225,4900,5625,6400,7225,8100,7581,9600,11025,12100,13225,14400,15625,16900,18225,15680,21025,18900,19220,20480,26136,28900,30625,32400,27380,28880,36504,40000,42025,35280,46225,48400,50625,38088,53016,57600,60025,62500,62424,56784,70225,72900,66550,72128,81225,84100,87025,90000,74420,96100,99225,102400,88725,100188,112225,115600,119025,98000,126025,129600,133225,136900,123750,115520,118580,121680,143543,160000,0
0,25,96,225,368,525,900,1225,1600,2025,2400,2299,2880,3718,4704,4500,4864,7225,8100,6137,8800,11025,12100,13225,14400,15625,13520,13851,15680,21025,22500,24025,25600,27225,28900,24500,32400,27380,36100,38025,40000,42025,44100,46225,38720,50625,42320,55225,57600,60025,62500,65025,67600,56180,72900,75625,62720,81225,84100,87025,90000,81862,88412,99225,102400,101400,87120,89780,115600,95220,112700,126025,129600,133225,136900,140625,144400,118580,152100,156025,160000,0
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4056,3920,4500,5120,6647,8100,9025,10000,8820,10164,13225,14400,15625,13520,18225,13328,13456,22500,24025,25600,27225,28900,24500,19440,32856,24548,36504,40000,42025,44100,38829,38720,30375,40204,44180,50688,48020,47500,46818,51376,61798,72900,57475,40768,55233,67280,69620,50400,81862,96100,99225,102400,105625,108900,103247,101728,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,0
0,25,100,189,320,500,792,1225,1600,2025,2000,2541,3024,4225,4900,5175,5632,7225,7776,7220,8400,11025,12100,13225,14400,12500,16900,14580,15680,21025,22500,24025,25600,27225,23120,30625,25920,32856,36100,38025,40000,42025,44100,36980,48400,46575,46552,55225,57600,60025,62500,65025,54080,70225,72900,60500,78400,81225,84100,87025,90000,74420,96100,99225,81920,101400,108900,112225,115600,104742,98000,126025,129600,122567,104044,112500,115520,118580,139932,156025,160000,0
0,25,100,225,320,500,720,1225,1600,2025,2500,3025,3312,4056,4900,5625,5120,6647,8100,9025,8400,9702,12100,13225,14400,15625,13520,18225,15680,20184,22500,24025,25600,27225,28900,24500,27216,32856,36100,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,67600,56180,58320,75625,78400,81225,84100,87025,90000,85583,80724,83349,81920,92950,108900,98758,92480,95220,107800,126025,129600,133225,125948,112500,132848,148225,152100,156025,160000,0
0,25,100,225,400,625,900,1225,1600,2025,2300,2783,3600,4225,4900,5625,6400,7225,7452,7942,10000,11025,9680,10580,11520,14375,16900,14580,17248,16820,18000,24025,25600,27225,25432,26950,22032,31487,36100,38025,40000,42025,44100,46225,38720,36450,52900,55225,57600,60025,62500,65025,67600,56180,64152,66550,78400,81225,84100,87025,90000,78141,92256,99225,94208,84500,87120,89780,92480,95220,112700,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,0
0,25,100,207,320,500,756,1225,1600,2025,2200,2420,3168,4225,4900,5400,5120,6936,7128,7581,10000,11025,12100,13225,14400,15625,13520,13122,19600,21025,22500,24025,25600,27225,28900,24500,23328,27380,34656,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,67600,56180,58320,75625,78400,81225,84100,87025,86400,74420,96100,99225,81920,84500,100188,98758,92480,99981,122500,126025,129600,133225,136900,123750,132848,148225,152100,156025,160000,0
0,22,100,225,400,625,900,1225,1600,1701,2400,2783,2880,3380,3920,4500,5632,7225,6480,7220,8800,11025,12100,13225,14400,14375,14196,10206,18032,21025,22500,24025,25600,27225,28900,24500,25920,32856,36100,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,67600,56180,67068,63525,78400,81225,84100,87025,90000,85583,84568,99225,98304,84500,100188,112225,115600,95220,102900,126025,129600,133225,136900,123750,115520,118580,152100,156025,160000,0
0,25,80,225,400,625,900,1225,1600,2025,2000,3025,3600,4225,4900,5625,6400,7225,7776,7581,10000,11025,10164,10580,13248,15625,16900,14580,19600,17661,18000,23064,25600,23958,23120,30625,25920,28749,34656,38025,40000,42025,44100,46225,38720,40500,40204,55225,57600,60025,62500,65025,67600,56180,58320,75625,78400,81225,84100,87025,90000,89304,80724,91287,81920,105625,108900,112225,115600,119025,98000,126025,129600,133225,109520,112500,115520,118580,121680,156025,160000,0
0,25,84,225,336,500,720,1176,1600,2025,2500,1936,2880,4056,4900,5625,5376,6358,6804,5776,10000,11025,12100,13225,14400,15625,13520,13851,13328,21025,22500,24025,25600,27225,28900,24500,25920,34225,36100,38025,40000,42025,44100,46225,38720,46575,46552,55225,57600,60025,62500,65025,67600,56180,72900,63525,75264,81225,84100,87025,90000,89304,80724,99225,102400,88725,95832,112225,115600,109503,102900,126025,129600,133225,136900,129375,115520,118580,133848,156025,160000,0
0,23,88,225,368,500,720,1225,1600,2025,2000,3025,2880,3718,4900,5625,5120,7225,7452,7942,7600,10584,12100,13225,14400,12500,16900,14580,19600,21025,18900,24025,25600,27225,26588,26950,25920,34225,36100,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,67600,56180,72900,60500,78400,81225,84100,87025,90000,74420,96100,99225,94208,92950,108900,112225,115600,109503,107800,126025,129600,133225,125948,112500,115520,118580,127764,156025,160000,0
0,25,100,225,352,500,720,1029,1600,2025,2500,2904,2304,3211,3920,4275,6144,6936,8100,9025,8400,10584,12100,13225,14400,12500,16900,18225,18032,18502,22500,24025,25600,27225,23120,30625,32400,27380,36100,38025,40000,42025,44100,36980,48400,44550,48668,55225,57600,60025,62500,65025,54080,70225,58320,75625,78400,81225,84100,87025,90000,74420,96100,83349,94208,105625,108900,112225,115600,95220,117600,126025,129600,117238,109520,112500,115520,118580,146016,156025,160000,0
0,25,100,225,368,500,720,980,1280,2025,2500,2783,2880,3718,4900,5625,6400,5780,8100,7581,8800,11025,12100,13225,14400,15625,13520,13851,14896,20184,22500,24025,25600,27225,28900,24500,25920,34225,36100,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,56784,67416,58320,75625,78400,81225,84100,87025,79200,85583,96100,75411,102400,105625,108900,112225,92480,109503,122500,126025,129600,106580,109520,112500,115520,148225,152100,156025,160000,0
0,25,100,225,368,500,720,980,1600,2025,2500,3025,2880,3718,4900,5625,6400,5202,8100,8664,6400,11025,12100,13225,14400,15625,13520,17496,14112,21025,22500,24025,25600,27225,28900,24500,20736,34225,36100,38025,40000,42025,44100,46225,38720,36450,52900,55225,57600,60025,62500,65025,64896,58989,58320,75625,78400,81225,84100,87025,90000,70699,96100,75411,98304,105625,108900,103247,92480,95220,122500,126025,129600,111909,109520,112500,127072,148225,152100,156025,160000,0
0,25,100,225,400,525,756,1225,1600,2025,2500,2541,2736,3380,4704,5400,5120,5491,7776,6498,8000,11025,12100,13225,14400,15625,13520,13851,16464,21025,22500,24025,25600,27225,28900,24500,19440,34225,36100,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,56784,67416,58320,75625,78400,81225,84100,83544,72000,89304,96100,83349,81920,105625,108900,89780,97104,119025,122500,126025,129600,133225,109520,112500,144400,148225,152100,156025,160000,0
0,25,100,225,320,500,720,980,1472,2025,2500,3025,2880,4225,4900,5625,6400,5780,8100,9025,8800,10143,12100,13225,14400,14375,14872,18225,19600,15138,18000,20181,25600,27225,23120,30625,32400,28749,33212,38025,40000,42025,44100,36980,48400,44550,48668,55225,57600,60025,62500,62424,56784,70225,58320,75625,78400,81225,84100,87025,72000,93025,96100,83349,98304,105625,108900,112225,92480,109503,122500,126025,129600,106580,109520,112500,115520,148225,152100,156025,160000,0
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3456,3380,3920,4500,5120,6358,8100,9025,9200,9261,12100,13225,14400,15625,13520,18225,14112,16820,22500,24025,25600,27225,28900,24500,23328,34225,36100,38025,40000,42025,44100,42527,42592,40500,52900,55225,57600,60025,62500,62424,56784,70225,61236,66550,78400,81225,84100,76582,75600,93025,96100,99225,94208,84500,87120,89780,106352,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,0
0,25,100,225,400,550,720,1029,1600,2025,2500,2662,2880,3380,4508,5625,6144,5491,8100,7220,9200,11025,12100,13225,14400,15625,13520,18225,17248,16820,22500,24025,25600,27225,28900,24500,29808,27380,36100,38025,40000,42025,44100,38829,46464,40500,52900,55225,57600,60025,62500,57222,59488,70225,58320,75625,78400,81225,77372,69620,82800,93025,96100,75411,81920,84500,87120,98758,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,0
0,25,100,207,320,500,720,980,1600,2025,2400,2420,3168,4225,4900,5625,6400,5780,7776,7581,10000,11025,12100,13225,14400,15625,13520,14580,18032,21025,22500,24025,25600,27225,28900,24500,27216,30118,36100,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,59488,64607,58320,75625,78400,81225,84100,83544,72000,85583,96100,79380,102400,105625,100188,89780,97104,119025,122500,126025,114048,106580,109520,123750,144400,148225,152100,156025,160000,0
0,25,96,180,320,500,720,931,1600,1944,1500,2299,3600,4225,4900,5625,6400,5780,6804,7581,10000,11025,12100,13225,14400,15625,13520,14580,19600,21025,22500,24025,25600,27225,28900,24500,25920,34225,36100,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,54080,70225,58320,75625,78400,81225,84100,87025,79200,85583,96100,83349,98304,105625,108900,103247,92480,109503,122500,126025,129600,106580,109520,112500,127072,148225,152100,156025,160000,0
0,24,100,225,400,625,900,1225,1600,1620,2500,3025,3600,4225,4900,5625,6400,7225,6480,9025,10000,11025,12100,13225,14400,15625,16900,14580,19600,18502,18000,19220,20480,21780,23120,26950,24624,27380,33212,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,67600,56180,67068,66550,78400,81225,84100,87025,90000,74420,96100,99225,86016,101400,108900,112225,115600,99981,112700,126025,129600,133225,114996,112500,115520,118580,146016,156025,160000,0
0,25,88,198,400,625,900,1225,1600,1620,1500,2178,2880,3380,3920,4500,6400,7225,6480,9025,10000,11025,12100,13225,14400,12500,14872,14580,19600,21025,22500,24025,25600,27225,28900,24500,25920,34225,36100,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,67600,56180,58320,75625,78400,81225,84100,87025,90000,74420,92256,99225,81920,92950,108900,103247,92480,95220,122500,126025,129600,133225,125948,112500,127072,148225,152100,156025,160000,0
0,24,80,198,400,625,900,1225,1600,2025,2000,3025,3600,4225,4900,5625,6400,7225,8100,7220,8800,8820,9680,10580,13824,15625,16900,18225,15680,18502,22500,24025,25600,21780,27744,30625,32400,27380,36100,38025,40000,42025,44100,36980,48400,50625,42320,55225,57600,60025,62500,65025,54080,70225,72900,63525,75264,81225,84100,87025,90000,74420,96100,99225,102400,84500,108900,112225,115600,114264,102900,126025,129600,133225,136900,112500,115520,118580,127764,156025,160000,0
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,6480,6137,7600,8820,9680,10580,11520,12500,12168,17496,16464,21025,22500,24025,25600,27225,28900,24500,25920,34225,36100,38025,40000,42025,44100,42527,42592,42525,50784,55225,57600,60025,62500,59823,59488,70225,72900,63525,62720,64980,67280,69620,79200,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,0
0,25,88,216,352,500,720,1127,1600,1539,1800,2178,2880,3887,4900,5625,5376,6647,6480,9025,10000,11025,12100,13225,14400,15625,13520,14580,19600,21025,22500,24025,25600,27225,28900,24500,25920,34225,36100,38025,40000,42025,44100,46225,38720,40500,52900,55225,57600,60025,62500,65025,64896,58989,72900,60500,75264,81225,84100,87025,90000,74420,96100,99225,102400,88725,87120,89780,92480,95220,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,0
0,21,88,225,400,625,900,1225,1600,1701,2400,3025,3600,4225,4900,5625,6400,7225,6480,9025,8000,8820,9680,10580,11520,15625,16900,14580,16464,21025,22500,24025,25600,27225,21964,29400,25920,34225,36100,38025,40000,42025,44100,46225,38720,42525,50784,55225,57600,60025,62500,65025,67600,56180,72900,60500,78400,81225,84100,87025,90000,93025,76880,99225,98304,84500,108900,112225,115600,119025,112700,110902,129600,133225,136900,112500,115520,118580,121680,137302,160000,0
0,25,80,180,368,625,900,1225,1600,2025,2000,3025,3600,4225,4900,5625,6400,7225,7776,6859,8000,8820,9680,10580,13248,15625,16900,14580,19600,21025,22500,24025,25600,23958,25432,30625,25920,34225,36100,38025,40000,42025,44100,36980,48400,40500,52900,55225,57600,60025,62500,65025,62192,61798,72900,60500,78400,81225,84100,87025,90000,93025,76880,99225,86016,97175,108900,112225,115600,119025,112700,110902,129600,133225,120472,112500,115520,118580,121680,131061,160000,0
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,3920,4500,5120,5780,8100,9025,10000,10584,9680,13225,14400,15625,16900,18225,19600,20184,18900,24025,25600,27225,28900,30625,32400,32856,30324,38025,40000,42025,44100,46225,48400,50625,42320,55225,57600,60025,62500,65025,67600,70225,58320,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,21025,22500,24025,25600,27225,28900,30625,25920,27380,28880,30420,32000,33620,35280,36980,38720,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,16767,15680,16820,18900,24025,25600,27225,28900,30625,28512,34225,36100,36504,32000,33620,35280,36980,40656,50625,52900,55225,57600,60025,62500,65025,67600,61798,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,17496,16464,16820,18000,19220,24576,27225,28900,30625,25920,32856,36100,38025,40000,35301,35280,36980,36784,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1078,1600,2025,2500,3025,3600,4225,4900,5625,5120,7225,8100,9025,10000,11025,12100,13225,12096,15000,16900,18225,19600,21025,22500,24025,21504,26136,28900,30625,32400,34225,36100,38025,32000,40344,44100,46225,48400,50625,52900,50807,46080,60025,62500,65025,67600,70225,72900,66550,68992,81225,84100,87025,90000,93025,96100,79380,94208,105625,91476,89780,110976,119025,122500,126025,103680,106580,109520,135000,144400,124509,121680,124820,128000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,21025,18000,19220,20480,21780,23120,24500,25920,27380,28880,38025,40000,42025,44100,46225,48400,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,21025,22500,24025,25600,27225,28900,30625,24624,27380,28880,30420,32000,33620,35280,36980,36784,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,21025,22500,24025,25600,27225,28900,30625,25920,27380,28880,30420,32000,33620,35280,36980,36784,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,14580,15680,16820,19800,24025,25600,27225,28900,30625,29808,34225,36100,34983,32000,33620,35280,36980,36784,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,14580,15680,21025,22500,24025,25600,27225,28900,30625,32400,34225,28880,30420,32000,33620,35280,36980,36784,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,16038,19600,21025,22500,24025,25600,27225,28900,30625,29808,27380,28880,30420,32000,33620,35280,36980,36784,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4704,4950,6400,7225,8100,9025,10000,11025,10648,11109,14400,15625,16900,18225,19600,21025,18900,22103,25600,27225,28900,30625,32400,34225,30324,36504,40000,42025,44100,46225,48400,48600,42320,53016,57600,60025,62500,65025,67600,70225,43740,60500,62720,64980,70644,87025,90000,93025,96100,99225,102400,105625,108900,107736,92480,95220,98000,100820,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,16038,19600,21025,22500,24025,25600,27225,28900,30625,29808,27380,28880,30420,32000,33620,35280,36980,34848,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,13851,15680,17661,22500,24025,25600,27225,28900,30625,32400,34225,34656,30420,32000,33620,35280,36980,44528,50625,52900,55225,57600,60025,62500,65025,67600,58989,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,10648,13225,14400,15625,16900,18225,19600,21025,18900,22103,25600,27225,28900,30625,32400,34225,28880,36504,40000,42025,44100,46225,48400,46575,42320,55225,57600,60025,62500,65025,67600,70225,55404,60500,62720,64980,67280,69620,72000,74420,73036,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5175,6400,7225,8100,9025,10000,11025,12100,10580,13824,15625,16900,18225,19600,21025,19800,19220,25600,27225,28900,30625,32400,34225,28880,34983,40000,42025,44100,46225,48400,46575,42320,55225,57600,60025,62500,65025,67600,70225,52488,60500,62720,64980,67280,69620,72000,74420,80724,99225,102400,105625,108900,112225,115600,119025,122500,115943,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,4725,6400,7225,8100,9025,10000,11025,12100,10580,14400,15625,16900,18225,19600,21025,21600,19220,25600,27225,28900,30625,32400,34225,36100,30420,40000,42025,44100,46225,48400,50625,52900,44180,57600,60025,62500,65025,67600,70225,58320,60500,78400,81225,84100,73101,72000,74420,80724,79380,81920,84500,87120,89780,110976,119025,122500,110902,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5175,6400,7225,8100,9025,10000,11025,12100,12167,12672,15625,16900,18225,19600,21025,22500,23064,21504,27225,28900,30625,32400,34225,36100,33462,33600,42025,44100,46225,48400,50625,50784,44180,52992,60025,62500,65025,67600,70225,61236,48400,62720,64980,67280,80063,90000,93025,96100,79380,102400,105625,108900,112225,101728,95220,98000,100820,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1216,2025,2500,3025,3456,3380,4900,5625,6400,5780,8100,9025,8800,9261,12100,13225,14400,13750,15548,16767,15680,19343,22500,24025,25600,27225,23120,30625,27216,27380,28880,30420,32000,33620,33516,36980,48400,50625,52900,55225,57600,60025,62500,65025,54080,70225,72900,75625,78400,81225,84100,87025,90000,74420,96100,99225,102400,105625,108900,112225,115600,119025,98000,126025,129600,133225,136900,140625,144400,148225,139932,131061,160000,1
0,25,100,225,400,600,864,1225,1600,2025,2500,3025,3600,4225,4116,5175,6400,7225,8100,9025,10000,11025,11616,11109,14400,15625,16900,18225,19600,21025,21600,20181,25600,27225,28900,30625,32400,34225,34656,31941,40000,42025,44100,46225,48400,50625,52900,44180,57600,60025,62500,65025,67600,70225,69984,60500,78400,81225,84100,87025,90000,93025,96100,63504,86016,105625,95832,89780,92480,95220,98000,100820,129600,127896,109520,129375,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,21025,22500,24025,25600,27225,28900,30625,25920,27380,28880,30420,32000,33620,35280,36980,38720,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1088,2025,2500,3025,3600,4225,4900,5625,5888,6358,8100,9025,10000,11025,12100,13225,13248,13750,16900,18225,19600,21025,22500,24025,22528,23958,28900,30625,32400,34225,36100,38025,35200,38663,44100,46225,48400,50625,52900,55225,48384,55223,62500,65025,67600,70225,72900,75625,62720,77976,77372,69620,72000,74420,84568,95256,65536,84500,87120,98758,115600,119025,122500,110902,98496,127896,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,21025,22500,24025,25600,27225,28900,30625,25920,27380,28880,30420,32000,33620,35280,36980,38720,50625,52900,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1029,1408,2025,2500,3025,3600,4225,4900,4950,4608,7225,8100,9025,10000,11025,12100,12167,12672,15625,16900,18225,19600,21025,22500,22103,22528,27225,28900,30625,32400,34225,36100,34983,35200,42025,44100,46225,48400,50625,52900,50807,50688,60025,62500,65025,56784,70225,72900,72600,65856,77976,67280,69620,72000,89304,96100,99225,69632,84500,91476,112225,115600,119025,122500,126025,93312,122567,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,5780,8100,9025,10000,11025,12100,13225,14400,13125,16224,18225,19600,21025,22500,24025,25600,23958,26588,30625,32400,34225,36100,38025,40000,35301,40572,46225,48400,50625,52900,55225,50688,48020,60000,65025,67600,70225,72900,66550,62720,58482,67280,69620,72000,93025,96100,71442,73728,84500,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,21025,22500,20181,20480,21780,23120,24500,32400,34225,30324,30420,38400,42025,44100,46225,48400,40500,42320,53016,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,21025,22500,24025,25600,26136,23120,24500,31104,32856,28880,30420,32000,33620,37044,46225,48400,38475,44436,55225,57600,60025,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,1
